webtitle,sectionname,publisheddate,webUrl,apiUrl
Bangladesh simmers as Islamic conservatives and progressives clash,world,2013-04-16T10:04:28Z,https://www.theguardian.com/world/2013/apr/16/bangladesh-hefazat-e-islam-women,https://content.guardianapis.com/world/2013/apr/16/bangladesh-hefazat-e-islam-women
Britain's Bangladeshi communities make their voices heard,world,2013-04-01T07:00:05Z,https://www.theguardian.com/world/2013/apr/01/britains-bangladeshi-communities,https://content.guardianapis.com/world/2013/apr/01/britains-bangladeshi-communities
Empowering women to improve food security – what works and why,working-in-development,2013-03-12T17:59:00Z,https://www.theguardian.com/global-development-professionals-network/2013/mar/12/empowering-women-food-security,https://content.guardianapis.com/global-development-professionals-network/2013/mar/12/empowering-women-food-security
Bangladesh's bestseller about its brutal birth,books,2013-03-01T18:19:00Z,https://www.theguardian.com/books/2013/mar/01/of-blood-and-fire-jahanara-imam-review,https://content.guardianapis.com/books/2013/mar/01/of-blood-and-fire-jahanara-imam-review
Bangladesh death sentence sparks deadly protests,world,2013-03-01T04:47:00Z,https://www.theguardian.com/world/2013/feb/28/bangladesh-death-sentence-deadly-protests,https://content.guardianapis.com/world/2013/feb/28/bangladesh-death-sentence-deadly-protests
Bangladeshi journalists attacked,media,2013-02-25T07:42:34Z,https://www.theguardian.com/media/greenslade/2013/feb/25/journalist-safety-bangladesh,https://content.guardianapis.com/media/greenslade/2013/feb/25/journalist-safety-bangladesh
Bangladesh split as violence escalates over war crimes protests,world,2013-02-23T15:30:21Z,https://www.theguardian.com/world/2013/feb/23/protest-death-penalty-bangladesh,https://content.guardianapis.com/world/2013/feb/23/protest-death-penalty-bangladesh
Letters: Men against violence,world,2013-02-18T21:00:02Z,https://www.theguardian.com/world/2013/feb/18/men-against-violence,https://content.guardianapis.com/world/2013/feb/18/men-against-violence
The agonies of Bangladesh come to London | Nick Cohen,commentisfree,2013-02-17T00:01:00Z,https://www.theguardian.com/commentisfree/2013/feb/17/bagladeshi-protests-reflected-londons-east-end,https://content.guardianapis.com/commentisfree/2013/feb/17/bagladeshi-protests-reflected-londons-east-end
Bangladesh's 'Tahrir Square' protest demands death for war criminals,world,2013-02-14T20:05:13Z,https://www.theguardian.com/world/2013/feb/14/bangladesh-protest-death-penalty,https://content.guardianapis.com/world/2013/feb/14/bangladesh-protest-death-penalty
Diaspora-driven development: how to turn wealth to health in Bangladesh,working-in-development,2013-02-05T11:00:00Z,https://www.theguardian.com/global-development-professionals-network/2013/feb/05/bangladesh-diaspora-development-health-wealth,https://content.guardianapis.com/global-development-professionals-network/2013/feb/05/bangladesh-diaspora-development-health-wealth
Bangladesh's women take rocky road to India in search of freedom and cash | Syed Zain Al-Mahmood,global-development,2013-01-31T10:55:30Z,https://www.theguardian.com/global-development/2013/jan/31/bangladesh-women-india-freedom-cash,https://content.guardianapis.com/global-development/2013/jan/31/bangladesh-women-india-freedom-cash
Tigers under threat from disappearing mangrove forest,environment,2013-01-29T12:33:22Z,https://www.theguardian.com/environment/2013/jan/29/sunderbans-disappearing-mangrove-india-bangladesh,https://content.guardianapis.com/environment/2013/jan/29/sunderbans-disappearing-mangrove-india-bangladesh
Sea change: the Bay of Bengal's vanishing islands | John Vidal,environment,2013-01-29T12:12:47Z,https://www.theguardian.com/global-development/2013/jan/29/sea-change-bay-bengal-vanishing-islands,https://content.guardianapis.com/global-development/2013/jan/29/sea-change-bay-bengal-vanishing-islands
Bangladesh's once welcome floods are now harbingers of disaster | Alex Renton,global-development,2013-01-23T07:00:00Z,https://www.theguardian.com/global-development/2013/jan/23/bangladesh-floods-harbingers-disaster,https://content.guardianapis.com/global-development/2013/jan/23/bangladesh-floods-harbingers-disaster
Bangladesh garment industry scrambles to save reputation after fires | Syed Zain Al-Mahmood,global-development,2013-01-10T07:00:01Z,https://www.theguardian.com/global-development/2013/jan/10/bangladesh-garment-industry-reputation-fires,https://content.guardianapis.com/global-development/2013/jan/10/bangladesh-garment-industry-reputation-fires
"Debts, dreams and middle men haunt Bangladeshi migrants jailed abroad | Syed Zain Al-Mahmood",global-development,2013-01-07T07:00:01Z,https://www.theguardian.com/global-development/2013/jan/07/debts-bangladeshi-migrants-jailed-abroad,https://content.guardianapis.com/global-development/2013/jan/07/debts-bangladeshi-migrants-jailed-abroad
Rape protests spread beyond India,world,2013-01-04T17:42:52Z,https://www.theguardian.com/world/2013/jan/04/rape-protests-spread-beyond-india,https://content.guardianapis.com/world/2013/jan/04/rape-protests-spread-beyond-india
The Gyaner Haats - knowledge bazaars – of Bangladesh,working-in-development,2013-01-02T10:52:21Z,https://www.theguardian.com/global-development-professionals-network/2013/jan/02/gyaner-haats-knowledge-bazaars-bangladesh,https://content.guardianapis.com/global-development-professionals-network/2013/jan/02/gyaner-haats-knowledge-bazaars-bangladesh
Bangladesh mine activists dump coal outside GCM meeting in London,business,2012-12-20T18:58:10Z,https://www.theguardian.com/business/2012/dec/20/bangladesh-mine-activists-coal-gcm,https://content.guardianapis.com/business/2012/dec/20/bangladesh-mine-activists-coal-gcm
New-wave economies going for growth,world,2012-12-18T17:51:56Z,https://www.theguardian.com/world/2012/dec/18/booming-economies-beyond-brics,https://content.guardianapis.com/world/2012/dec/18/booming-economies-beyond-brics
Apparel industry outsourcing costs garment workers' lives in Bangladesh | Scott Nova,commentisfree,2012-12-13T18:30:01Z,https://www.theguardian.com/commentisfree/2012/dec/13/apparel-industry-outsourcing-garment-workers-bangladesh,https://content.guardianapis.com/commentisfree/2012/dec/13/apparel-industry-outsourcing-garment-workers-bangladesh
Bangladesh's toxic tanneries turning a profit at an intolerable human price | Alex Renton,global-development,2012-12-13T07:00:01Z,https://www.theguardian.com/global-development/2012/dec/13/bangladesh-toxic-tanneries-intolerable-human-price,https://content.guardianapis.com/global-development/2012/dec/13/bangladesh-toxic-tanneries-intolerable-human-price
Bangladesh's climate compensation push a ray of light after dismal Doha | John Vidal,global-development,2012-12-12T12:19:07Z,https://www.theguardian.com/global-development/poverty-matters/2012/dec/12/bangladesh-climate-compensation-doha,https://content.guardianapis.com/global-development/poverty-matters/2012/dec/12/bangladesh-climate-compensation-doha
Traffic tragedies threaten to overwhelm Bangladesh's emergency wards | Annie Kelly,global-development,2012-12-10T11:04:46Z,https://www.theguardian.com/global-development/2012/dec/10/traffic-tragedies-bangladesh-emergency-wards,https://content.guardianapis.com/global-development/2012/dec/10/traffic-tragedies-bangladesh-emergency-wards
The world's deadliest road,global-development,2012-12-09T00:05:00Z,https://www.theguardian.com/global-development/2012/dec/09/world-most-lethal-road-bangladesh,https://content.guardianapis.com/global-development/2012/dec/09/world-most-lethal-road-bangladesh
The fire in Bangladesh is a fashion scandal,fashion,2012-12-05T20:30:00Z,https://www.theguardian.com/fashion/shortcuts/2012/dec/05/fire-in-bangladesh-fashion-scandal,https://content.guardianapis.com/fashion/shortcuts/2012/dec/05/fire-in-bangladesh-fashion-scandal
Inder Kumar Gujral obituary,world,2012-12-02T18:04:40Z,https://www.theguardian.com/world/2012/dec/02/inder-kumar-gujral,https://content.guardianapis.com/world/2012/dec/02/inder-kumar-gujral
"Bangladesh factory fire was deliberately started, officials believe",world,2012-11-27T13:06:48Z,https://www.theguardian.com/world/2012/nov/27/bangladesh-factory-fire-started-believe,https://content.guardianapis.com/world/2012/nov/27/bangladesh-factory-fire-started-believe
Western shoppers can help prevent another Bangladesh factory fire | Bim Adewunmi,commentisfree,2012-11-26T17:56:39Z,https://www.theguardian.com/commentisfree/2012/nov/26/shoppers-bangladesh-ashulia-factory-fire,https://content.guardianapis.com/commentisfree/2012/nov/26/shoppers-bangladesh-ashulia-factory-fire
Why fires in south Asia kill more than blazes elsewhere,world,2012-11-25T16:08:58Z,https://www.theguardian.com/world/2012/nov/25/fires-south-asia-kill-analysis,https://content.guardianapis.com/world/2012/nov/25/fires-south-asia-kill-analysis
Bangladesh textile factory fire leaves more than 100 dead,world,2012-11-25T15:37:37Z,https://www.theguardian.com/world/2012/nov/25/bangladesh-textile-factory-fire,https://content.guardianapis.com/world/2012/nov/25/bangladesh-textile-factory-fire
Muhammad Yunus and Bangladesh government battle over Grameen Bank | Syed Zain Al-Mahmood,global-development,2012-11-21T11:19:39Z,https://www.theguardian.com/global-development/2012/nov/21/muhammad-yunus-bangladesh-grameen-bank,https://content.guardianapis.com/global-development/2012/nov/21/muhammad-yunus-bangladesh-grameen-bank
Bangladesh looks to women drivers to quell testosterone-fuelled fatalities | Annie Kelly,global-development,2012-11-14T07:00:01Z,https://www.theguardian.com/global-development/2012/nov/14/bangladesh-women-drivers-quell-fatalities,https://content.guardianapis.com/global-development/2012/nov/14/bangladesh-women-drivers-quell-fatalities
Urbanisation in Bangladesh proves a double-edged sword for women | Annie Kelly,global-development,2012-11-05T07:00:01Z,https://www.theguardian.com/global-development/2012/nov/05/urbanisation-bangladesh-women,https://content.guardianapis.com/global-development/2012/nov/05/urbanisation-bangladesh-women
Muslims fleeing sectarian violence in Burma drown as crisis deepens,world,2012-11-04T00:06:00Z,https://www.theguardian.com/world/2012/nov/04/rohingya-muslim-burma-buddhist-rakhine,https://content.guardianapis.com/world/2012/nov/04/rohingya-muslim-burma-buddhist-rakhine
Long-billed vulture numbers recover in Pakistan after diclofenac ban,environment,2012-10-30T13:25:36Z,https://www.theguardian.com/environment/2012/oct/30/pakistan-vulture-diclofenac-ban,https://content.guardianapis.com/environment/2012/oct/30/pakistan-vulture-diclofenac-ban
New York bomb plot: Bangladeshi suspect's family shocked by son's arrest,us-news,2012-10-18T18:12:49Z,https://www.theguardian.com/world/2012/oct/18/new-york-bomb-plot-suspects-family,https://content.guardianapis.com/world/2012/oct/18/new-york-bomb-plot-suspects-family
Bangladeshi girls call in 'wedding busters' to tackle child marriage | Syed Zain Al-Mahmood,global-development,2012-10-11T11:28:30Z,https://www.theguardian.com/global-development/2012/oct/11/bangladeshi-girls-wedding-busters-child-marriage,https://content.guardianapis.com/global-development/2012/oct/11/bangladeshi-girls-wedding-busters-child-marriage
Pakistan explodes in fury as south Asia's Muslims join anti-US protests,world,2012-09-21T17:40:21Z,https://www.theguardian.com/world/2012/sep/21/pakistan-asia-muslim-us-protests,https://content.guardianapis.com/world/2012/sep/21/pakistan-asia-muslim-us-protests
Bangladesh's urbanisation creating a healthcare black hole,global-development,2012-09-18T06:00:00Z,https://www.theguardian.com/global-development/2012/sep/18/bangladesh-urbanisation-healthcare-black-hole,https://content.guardianapis.com/global-development/2012/sep/18/bangladesh-urbanisation-healthcare-black-hole
US police question film-maker linked to controversial anti-Islam movie,world,2012-09-15T14:54:50Z,https://www.theguardian.com/world/2012/sep/15/us-police-question-film-maker,https://content.guardianapis.com/world/2012/sep/15/us-police-question-film-maker
Bangladeshi children with cerebral palsy given chance of a better future | Annie Kelly,global-development,2012-09-14T11:33:52Z,https://www.theguardian.com/global-development/2012/sep/14/bangladeshi-children-cerebral-palsy-better-future,https://content.guardianapis.com/global-development/2012/sep/14/bangladeshi-children-cerebral-palsy-better-future
Bangladesh farmers caught in vicious cycle of flood and debt,global-development,2012-08-23T09:40:43Z,https://www.theguardian.com/global-development/2012/aug/23/bangladesh-farmers-cycle-flood-debt,https://content.guardianapis.com/global-development/2012/aug/23/bangladesh-farmers-cycle-flood-debt
Bangladesh's road accidents take heavy toll on poor – and on economy,global-development,2012-08-22T12:00:21Z,https://www.theguardian.com/global-development/2012/aug/22/bangladesh-road-accidents-poor-economy,https://content.guardianapis.com/global-development/2012/aug/22/bangladesh-road-accidents-poor-economy
Persecuted Burmese tribe finds no welcome in Bangladesh,world,2012-08-07T13:34:16Z,https://www.theguardian.com/world/2012/aug/07/bangladesh-persecuted-burmese-tribe-muslim,https://content.guardianapis.com/world/2012/aug/07/bangladesh-persecuted-burmese-tribe-muslim
Bangladesh weighs options after World Banks pulls out of Padma bridge project,global-development,2012-07-17T08:00:02Z,https://www.theguardian.com/global-development/poverty-matters/2012/jul/17/bangladesh-options-padma-bridge-world-bank,https://content.guardianapis.com/global-development/poverty-matters/2012/jul/17/bangladesh-options-padma-bridge-world-bank
